timestamp,event,state,ap_state,nav_state,action_ms,e2e_ms,passive,ai_gate_mode
1786289405.214541,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.577,,1,shadow
1786289405.9654746,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,1.058,,1,shadow
1786289427.9643657,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.627,,1,shadow
1786289432.7145038,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.6,,1,shadow
1786289433.589285,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.55,,1,shadow
1786289435.2145298,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.577,,1,shadow
1786289436.0905578,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.643,,1,shadow
1786289441.4646797,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.727,,1,shadow
1786289442.3397384,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.599,,1,shadow
1786289444.9646654,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.591,,1,shadow
1786289446.2150836,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.612,,1,shadow
1786289447.090177,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.58,,1,shadow
1786289452.465378,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.661,,1,shadow
1786289453.3396478,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.557,,1,shadow
1786289457.2146826,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.614,,1,shadow
